"","symbol","date","CARD.x","DISC.x","HACK.x","INSD.x","PHYS.x","PORT.x","STAT.x","UNKN.x","IS_EFFECTIVE","MATERIAL_WEAKNESS","SIG_DEFICIENCY","IC_OP_TYPE","AUDITOR_FKEY","AUDITOR_AGREES","COMBINED_IC_OP","IC_IS_EFFECTIVE","AUDIT_FEES","NON_AUDIT_FEES","BENEFITS_FEES","IT_FEES","TAX_FEES","AUDIT_RELATED_FEES","OTHER_FEES","CARD.y","DISC.y","HACK.y","INSD.y","PHYS.y","PORT.y","STAT.y","UNKN.y","BRCH"
"312","C",2011,0,0,0,0,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"313","C",2011,0,0,0,0,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"314","C",2013,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"315","C",2013,0,1,0,0,0,0,0,0,1,0,0,1,4,NA,0,"1",66500000,27300000,0,0,7800000,19500000,0,0,0,0,0,0,0,0,0,0
"316","C",2013,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"317","C",2013,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"318","C",2013,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,"1",66500000,27300000,0,0,7800000,19500000,0,0,0,0,0,0,0,0,0,0
"319","CAH",2010,0,0,0,0,0,1,0,0,1,0,0,1,2,NA,0,"1",7046810,2672970,0,0,1049020,1623950,0,0,0,0,0,0,0,0,0,0
"320","CAH",2010,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,"1",7046810,2672970,0,0,1049020,1623950,0,0,0,0,0,0,0,0,0,0
"321","CAH",2010,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"322","CAH",2010,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"323","CAH",2010,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"324","CAKE",2010,0,0,0,1,0,0,0,0,1,0,0,1,1,NA,0,"1",534755,16995,0,0,16995,0,0,0,0,0,0,0,0,0,0,0
"325","CAKE",2010,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"326","CAKE",2010,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"327","CAKE",2010,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"328","CAKE",2010,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,"1",534755,16995,0,0,16995,0,0,0,0,0,0,0,0,0,0,0
"329","CAKE",2010,0,0,0,1,0,0,0,0,1,0,0,1,1,NA,0,"1",534755,16995,0,0,16995,0,0,0,0,0,0,0,0,0,0,0
"330","CAKE",2010,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"331","CAKE",2010,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"332","CAKE",2010,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"333","CAKE",2010,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,"1",534755,16995,0,0,16995,0,0,0,0,0,0,0,0,0,0,0
"334","CAR",2015,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"335","CAR",2015,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,"1",7165000,4037000,0,0,2668000,1369000,0,0,0,0,0,0,0,0,0,0
"336","CAR",2015,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"337","CAR",2015,0,1,0,0,0,0,0,0,1,0,0,1,3,1,0,"1",7165000,4037000,0,0,2668000,1369000,0,0,0,0,0,0,0,0,0,0
"338","CAR",2015,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"339","CAT",2007,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,"1",21400000,9700000,0,0,4900000,4700000,100000,0,0,0,0,0,0,0,0,0
"340","CAT",2007,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,"1",21400000,9700000,0,0,4900000,4700000,100000,0,0,0,0,0,0,0,0,0
"341","CAT",2007,0,0,0,0,0,1,0,0,1,0,0,1,1,NA,1,"1",21400000,9700000,0,0,4900000,4700000,100000,0,0,0,0,0,0,0,0,0
"342","CAT",2007,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"343","CAT",2007,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"344","CAT",2007,0,0,0,0,0,1,0,0,1,0,0,1,1,NA,1,"1",21400000,9700000,0,0,4900000,4700000,100000,0,0,0,0,0,0,0,0,0
"345","CAT",2007,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,"1",21400000,9700000,0,0,4900000,4700000,100000,0,0,0,0,0,0,0,0,0
"346","CAT",2007,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"347","CAT",2007,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,"1",21400000,9700000,0,0,4900000,4700000,100000,0,0,0,0,0,0,0,0,0
"348","CAT",2007,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"349","CAT",2007,0,0,0,0,0,1,0,0,1,0,0,1,1,NA,1,"1",21400000,9700000,0,0,4900000,4700000,100000,0,0,0,0,0,0,0,0,0
"350","CAT",2007,0,0,0,0,0,1,0,0,1,0,0,1,1,NA,1,"1",21400000,9700000,0,0,4900000,4700000,100000,0,0,0,0,0,0,0,0,0
"351","CAT",2007,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"352","CAT",2007,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"353","CCI",2013,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,"1",1883000,810000,0,0,369000,441000,0,0,0,0,0,0,0,0,0,0
"354","CCI",2013,0,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"355","CCI",2013,0,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"356","CCI",2013,0,0,1,0,0,0,0,0,1,0,0,1,1,NA,1,"1",1883000,810000,0,0,369000,441000,0,0,0,0,0,0,0,0,0,0
"357","CCI",2013,0,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"358","CELG",2007,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"359","CELG",2007,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"360","CELG",2007,0,0,0,0,0,1,0,0,1,0,0,1,4,NA,0,"1",2615000,785000,0,0,530000,255000,0,0,0,0,0,0,0,0,0,0
"361","CELG",2007,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,"1",2615000,785000,0,0,530000,255000,0,0,0,0,0,0,0,0,0,0
"362","CELG",2007,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"363","CHTR",2008,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"364","CHTR",2008,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"365","CHTR",2008,0,0,0,0,0,1,0,0,1,0,0,1,4,NA,0,"1",3900000,100000,0,0,0,100000,0,0,0,0,0,0,0,0,0,0
"366","CHTR",2008,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"367","CHTR",2008,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,"1",3900000,100000,0,0,0,100000,0,0,0,0,0,0,0,0,0,0
"368","CMCSA",2009,0,1,0,0,0,0,0,0,1,0,0,1,3,NA,1,"1",4900000,1900000,0,0,300000,700000,900000,0,0,0,0,0,0,0,0,0
"369","CMCSA",2009,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"370","CMCSA",2009,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,"1",4900000,1900000,0,0,300000,700000,900000,0,0,0,0,0,0,0,0,0
"371","CMCSA",2009,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"372","CMCSA",2009,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"373","CMCSA",2012,0,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"374","CMCSA",2012,0,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"375","CMCSA",2012,0,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"376","CMCSA",2012,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,"1",13400000,2700000,0,0,1600000,1000000,100000,0,0,0,0,0,0,0,0,0
"377","CMCSA",2012,0,0,1,0,0,0,0,0,1,0,0,1,3,NA,1,"1",13400000,2700000,0,0,1600000,1000000,100000,0,0,0,0,0,0,0,0,0
"378","CMCSA",2015,0,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"379","CMCSA",2015,0,0,1,0,0,0,0,0,1,0,1,0,3,0,0,"1",16400000,4600000,0,0,600000,3900000,100000,0,0,0,0,0,0,0,0,0
"380","CMCSA",2015,0,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"381","CMCSA",2015,0,0,1,0,0,0,0,0,1,0,1,1,3,1,1,"1",16400000,4600000,0,0,600000,3900000,100000,0,0,0,0,0,0,0,0,0
"382","CMCSA",2015,0,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"383","CME",2013,0,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"384","CME",2013,0,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"385","CME",2013,0,0,1,0,0,0,0,0,1,0,0,1,2,NA,0,"1",2251660,928729,0,0,888729,0,40000,0,0,0,0,0,0,0,0,0
"386","CME",2013,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,"1",2251660,928729,0,0,888729,0,40000,0,0,0,0,0,0,0,0,0
"387","CME",2013,0,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"388","CPRT",2006,0,0,1,0,0,0,0,0,1,0,0,1,2,1,0,"1",1813800,26200,0,0,26200,0,0,0,0,0,0,0,0,0,0,0
"389","CPRT",2006,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,"1",1813800,26200,0,0,26200,0,0,0,0,0,0,0,0,0,0,0
"390","CPRT",2006,0,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"391","CPRT",2006,0,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"392","CPRT",2006,0,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"393","CS",2007,0,1,0,0,0,0,0,0,0,1,0,1,4,NA,0,"0",38958800,17185300,0,0,1751900,15433400,0,0,0,0,0,0,0,0,0,0
"394","CS",2007,0,1,0,0,0,0,0,0,0,1,0,0,4,0,0,"0",38958800,17185300,0,0,1751900,15433400,0,0,0,0,0,0,0,0,0,0
"395","CVC",2006,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"396","CVC",2006,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,"1",11108000,1144000,0,0,101000,1043000,0,0,0,0,0,0,0,0,0,0
"397","CVC",2006,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"398","CVC",2006,0,0,0,0,0,1,0,0,1,0,0,1,4,1,0,"1",11108000,1144000,0,0,101000,1043000,0,0,0,0,0,0,0,0,0,0
"399","CVC",2006,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"400","CVS",2011,0,0,0,1,0,0,0,0,1,0,0,1,2,NA,0,"1",5285000,2773090,0,0,468270,2304820,0,0,0,0,0,0,0,0,0,0
"401","CVS",2011,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"402","CVS",2011,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,"1",5285000,2773090,0,0,468270,2304820,0,0,0,0,0,0,0,0,0,0
"403","CVS",2011,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"404","CVS",2011,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"405","CVS",2012,0,1,0,0,0,0,0,0,1,0,0,1,2,NA,0,"1",6473540,3149390,0,0,884736,2264650,0,0,0,0,0,0,0,0,0,0
"406","CVS",2012,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"407","CVS",2012,0,1,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"408","CVS",2012,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,"1",6473540,3149390,0,0,884736,2264650,0,0,0,0,0,0,0,0,0,0
"409","CVS",2012,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"410","CVS",2012,0,0,0,0,1,0,0,0,1,0,0,1,2,NA,0,"1",6473540,3149390,0,0,884736,2264650,0,0,0,0,0,0,0,0,0,0
"411","CVS",2012,0,0,0,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"412","CVS",2012,0,0,0,0,1,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"413","CVS",2012,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,"1",6473540,3149390,0,0,884736,2264650,0,0,0,0,0,0,0,0,0,0
"414","CVS",2012,0,0,0,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"415","CVS",2014,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,"1",8846160,2509880,0,0,1800550,709335,0,0,0,0,0,0,0,0,0,0
"416","CVS",2014,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"417","CVS",2014,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"418","CVS",2014,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"419","CVS",2014,0,1,0,0,0,0,0,0,1,0,0,1,2,1,0,"1",8846160,2509880,0,0,1800550,709335,0,0,0,0,0,0,0,0,0,0
"420","CYH",2014,0,0,1,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"421","CYH",2014,0,0,1,0,0,0,0,0,1,0,1,0,3,0,0,"1",8578000,3918000,0,0,868000,1161000,1889000,0,0,0,0,0,0,0,0,0
"422","CYH",2014,0,0,1,0,0,0,0,0,1,0,1,1,3,1,0,"1",8578000,3918000,0,0,868000,1161000,1889000,0,0,0,0,0,0,0,0,0
"423","CYH",2014,0,0,1,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"424","CYH",2014,0,0,1,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"425","D",2006,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,"1",6710000,790000,0,0,80000,710000,0,0,0,0,0,0,0,0,0,0
"426","D",2006,0,0,0,0,0,1,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"427","D",2006,0,0,0,0,0,1,0,0,1,0,0,1,3,1,0,"1",6710000,790000,0,0,80000,710000,0,0,0,0,0,0,0,0,0,0
"428","D",2006,0,0,0,0,0,1,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"429","D",2006,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"430","D",2014,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,"1",6930000,570000,0,0,0,550000,20000,0,0,0,0,0,0,0,0,0
"431","D",2014,0,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"432","D",2014,0,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"433","D",2014,0,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"434","D",2014,0,0,1,0,0,0,0,0,1,0,0,1,3,1,0,"1",6930000,570000,0,0,0,550000,20000,0,0,0,0,0,0,0,0,0
"435","DBD",2006,0,0,0,0,0,1,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"436","DBD",2006,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,"1",2942450,1446660,0,0,894030,552630,0,0,0,0,0,0,0,0,0,0
"437","DBD",2006,0,0,0,0,0,1,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"438","DBD",2006,0,0,0,0,0,1,0,0,1,0,0,1,4,1,0,"1",2942450,1446660,0,0,894030,552630,0,0,0,0,0,0,0,0,0,0
"439","DBD",2006,0,0,0,0,0,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"440","DFS",2012,0,0,0,0,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"441","DFS",2012,0,0,0,0,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"442","DFS",2012,0,0,0,0,0,0,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"443","DFS",2012,0,0,0,0,0,0,0,1,1,0,1,1,3,NA,0,"1",4741000,1926000,0,0,0,1922000,4000,0,0,0,0,0,0,0,0,0
"444","DFS",2012,0,0,0,0,0,0,0,1,1,0,1,0,3,0,0,"1",4741000,1926000,0,0,0,1922000,4000,0,0,0,0,0,0,0,0,0
"445","DFS",2013,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,"1",6544000,1427000,0,0,15000,1408000,4000,0,0,0,0,0,0,0,0,0
"446","DFS",2013,0,0,0,0,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"447","DFS",2013,0,0,0,0,0,0,0,1,1,0,0,1,3,NA,0,"1",6544000,1427000,0,0,15000,1408000,4000,0,0,0,0,0,0,0,0,0
"448","DFS",2013,0,0,0,0,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"449","DFS",2013,0,0,0,0,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"450","DFS",2013,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,"1",6544000,1427000,0,0,15000,1408000,4000,0,0,0,0,0,0,0,0,0
"451","DFS",2013,0,0,0,0,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"452","DFS",2013,0,0,0,0,0,0,0,1,1,0,0,1,3,NA,0,"1",6544000,1427000,0,0,15000,1408000,4000,0,0,0,0,0,0,0,0,0
"453","DFS",2013,0,0,0,0,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"454","DFS",2013,0,0,0,0,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"455","DFS",2014,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,"1",5713000,1503000,0,0,3000,1496000,4000,0,0,0,0,0,0,0,0,0
"456","DFS",2014,1,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"457","DFS",2014,1,0,0,0,0,0,0,0,1,0,0,1,3,1,0,"1",5713000,1503000,0,0,3000,1496000,4000,0,0,0,0,0,0,0,0,0
"458","DFS",2014,1,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"459","DFS",2014,1,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"460","DGX",2012,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"461","DGX",2012,0,0,0,1,0,0,0,0,1,0,0,1,1,NA,1,"1",3218600,900826,0,0,443720,181431,275675,0,0,0,0,0,0,0,0,0
"462","DGX",2012,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,"1",3218600,900826,0,0,443720,181431,275675,0,0,0,0,0,0,0,0,0
"463","DGX",2012,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"464","DGX",2012,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"465","DLTR",2006,0,0,1,0,0,0,0,0,1,0,0,1,4,1,0,"1",1314000,36000,0,0,28000,8000,0,0,0,0,0,0,0,0,0,0
"466","DLTR",2006,0,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"467","DLTR",2006,0,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"468","DLTR",2006,0,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"469","DLTR",2006,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,"1",1314000,36000,0,0,28000,8000,0,0,0,0,0,0,0,0,0,0
"470","DNB",2013,0,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"471","DNB",2013,0,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"472","DNB",2013,0,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"473","DNB",2013,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,"1",5516000,578000,0,0,318000,230000,30000,0,0,0,0,0,0,0,0,0
