ticker,date,card,disc,hack,insd,phys,port,stat,unkn,effective_303,mat_weak_303,sig_def_303,auto_1,auditor_agrees_303,effective_404,audit_fee,non_audit_fee,tax_fees
CAR,2015,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8534000,4037000,2668000
CAT,2007,0,0,0,0,0,1,0,0,1,0,0,0,0,1,26200000,9700000,4900000
CAT,2007,0,0,0,0,0,1,0,0,1,0,0,0,0,1,26200000,9700000,4900000
CAT,2007,0,0,0,0,0,1,0,0,1,0,0,1,0,1,26200000,9700000,4900000
CAT,2007,0,0,0,0,0,1,0,0,1,0,0,0,0,0,26200000,9700000,4900000
CAT,2007,0,0,0,0,0,1,0,0,1,0,0,0,0,0,26200000,9700000,4900000
CAT,2007,0,0,0,0,0,1,0,0,1,0,0,1,0,1,26200000,9700000,4900000
CAT,2007,0,0,0,0,0,1,0,0,1,0,0,0,0,1,26200000,9700000,4900000
CAT,2007,0,0,0,0,0,1,0,0,1,0,0,0,0,0,26200000,9700000,4900000
CAT,2007,0,0,0,0,0,1,0,0,1,0,0,0,0,1,26200000,9700000,4900000
CAT,2007,0,0,0,0,0,1,0,0,1,0,0,0,0,0,26200000,9700000,4900000
CAT,2007,0,0,0,0,0,1,0,0,1,0,0,1,0,1,26200000,9700000,4900000
CAT,2007,0,0,0,0,0,1,0,0,1,0,0,1,0,1,26200000,9700000,4900000
CAT,2007,0,0,0,0,0,1,0,0,1,0,0,0,0,0,26200000,9700000,4900000
CAT,2007,0,0,0,0,0,1,0,0,1,0,0,0,0,0,26200000,9700000,4900000
CCI,2013,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2324000,810000,369000
CCI,2013,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2324000,810000,369000
CCI,2013,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2324000,810000,369000
CCI,2013,0,0,1,0,0,0,0,0,1,0,0,1,0,1,2324000,810000,369000
CCI,2013,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2324000,810000,369000
CELG,2007,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2324000,810000,369000
CELG,2007,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2324000,810000,369000
CELG,2007,0,0,0,0,0,1,0,0,1,0,0,1,0,1,2870000,785000,530000
CELG,2007,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2870000,785000,530000
CELG,2007,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2870000,785000,530000
CHTR,2008,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2870000,785000,530000
CHTR,2008,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2324000,810000,369000
CHTR,2008,0,0,0,0,0,1,0,0,1,0,0,1,0,1,4000000,100000,0
CHTR,2008,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4000000,100000,0
CHTR,2008,0,0,0,0,0,1,0,0,1,0,0,0,0,1,4000000,100000,0
CMCSA,2009,0,1,0,0,0,0,0,0,1,0,0,1,0,1,6500000,1900000,300000
CMCSA,2009,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6500000,1900000,300000
CMCSA,2009,0,1,0,0,0,0,0,0,1,0,0,0,0,1,6500000,1900000,300000
CMCSA,2009,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6500000,1900000,300000
CMCSA,2009,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6500000,1900000,300000
CMCSA,2012,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2324000,810000,369000
CMCSA,2012,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2324000,810000,369000
CMCSA,2012,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2324000,810000,369000
CMCSA,2012,0,0,1,0,0,0,0,0,1,0,0,0,0,1,14500000,2700000,1600000
CMCSA,2012,0,0,1,0,0,0,0,0,1,0,0,1,0,1,14500000,2700000,1600000
CMCSA,2015,0,0,1,0,0,0,0,0,1,0,0,0,0,0,14500000,2700000,1600000
CMCSA,2015,0,0,1,0,0,0,0,0,1,0,1,0,0,1,20400000,4600000,600000
CMCSA,2015,0,0,1,0,0,0,0,0,1,0,0,0,0,0,20400000,4600000,600000
CMCSA,2015,0,0,1,0,0,0,0,0,1,0,1,1,1,1,20400000,4600000,600000
CMCSA,2015,0,0,1,0,0,0,0,0,1,0,0,0,0,0,20400000,4600000,600000
CME,2013,0,0,1,0,0,0,0,0,1,0,0,0,0,0,20400000,4600000,600000
CME,2013,0,0,1,0,0,0,0,0,1,0,0,0,0,0,20400000,4600000,600000
CME,2013,0,0,1,0,0,0,0,0,1,0,0,1,0,1,20400000,4600000,600000
CME,2013,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2291660,928729,888729
CME,2013,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2291660,928729,888729
CPRT,2006,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1813800,26200,26200
CPRT,2006,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1813800,26200,26200
CPRT,2006,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1813800,26200,26200
CPRT,2006,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1813800,26200,26200
CPRT,2006,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1813800,26200,26200
CS,2007,0,1,0,0,0,0,0,0,0,1,0,1,0,0,54392200,17185300,1751900
CS,2007,0,1,0,0,0,0,0,0,0,1,0,0,0,0,54392200,17185300,1751900
CVC,2006,0,0,0,0,0,1,0,0,1,0,0,0,0,0,54392200,17185300,1751900
CVC,2006,0,0,0,0,0,1,0,0,1,0,0,0,0,1,12151000,1144000,101000
CVC,2006,0,0,0,0,0,1,0,0,1,0,0,0,0,0,12151000,1144000,101000
CVC,2006,0,0,0,0,0,1,0,0,1,0,0,1,1,1,12151000,1144000,101000
CVC,2006,0,0,0,0,0,1,0,0,1,0,0,0,0,0,12151000,1144000,101000
CVS,2011,0,0,0,1,0,0,0,0,1,0,0,1,0,1,7589820,2773090,468270
CVS,2011,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7589820,2773090,468270
CVS,2011,0,0,0,1,0,0,0,0,1,0,0,0,0,1,7589820,2773090,468270
CVS,2011,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7589820,2773090,468270
CVS,2011,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7589820,2773090,468270
CVS,2012,0,1,0,0,0,0,0,0,1,0,0,1,0,1,8738190,3149390,884736
CVS,2012,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8738190,3149390,884736
CVS,2012,0,1,0,0,0,0,0,0,1,0,1,0,0,0,8738190,3149390,884736
CVS,2012,0,1,0,0,0,0,0,0,1,0,0,0,0,1,8738190,3149390,884736
CVS,2012,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8738190,3149390,884736
CVS,2012,0,0,0,0,1,0,0,0,1,0,0,1,0,1,8738190,3149390,884736
CVS,2012,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8738190,3149390,884736
CVS,2012,0,0,0,0,1,0,0,0,1,0,1,0,0,0,8738190,3149390,884736
CVS,2012,0,0,0,0,1,0,0,0,1,0,0,0,0,1,8738190,3149390,884736
CVS,2012,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8738190,3149390,884736
CVS,2014,0,1,0,0,0,0,0,0,1,0,0,0,0,1,9555495,2509880,1800550
CVS,2014,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9555495,2509880,1800550
CVS,2014,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9555495,2509880,1800550
CVS,2014,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1813800,26200,26200
CVS,2014,0,1,0,0,0,0,0,0,1,0,0,1,1,1,9555495,2509880,1800550
CYH,2014,0,0,1,0,0,0,0,0,1,0,1,0,0,0,9555495,2509880,1800550
CYH,2014,0,0,1,0,0,0,0,0,1,0,1,0,0,1,11628000,3918000,868000
CYH,2014,0,0,1,0,0,0,0,0,1,0,1,1,1,1,11628000,3918000,868000
CYH,2014,0,0,1,0,0,0,0,0,1,0,1,0,0,0,11628000,3918000,868000
CYH,2014,0,0,1,0,0,0,0,0,1,0,1,0,0,0,11628000,3918000,868000
D,2006,0,0,0,0,0,1,0,0,1,0,0,0,0,1,7420000,790000,80000
D,2006,0,0,0,0,0,1,0,0,1,0,1,0,0,0,7420000,790000,80000
D,2006,0,0,0,0,0,1,0,0,1,0,0,1,1,1,7420000,790000,80000
D,2006,0,0,0,0,0,1,0,0,1,0,1,0,0,0,7420000,790000,80000
D,2006,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7420000,790000,80000
D,2014,0,0,1,0,0,0,0,0,1,0,0,0,0,1,7500000,570000,80000
D,2014,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7500000,570000,80000
D,2014,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7500000,570000,80000
D,2014,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1813800,26200,26200
D,2014,0,0,1,0,0,0,0,0,1,0,0,1,1,1,7500000,570000,80000
DBD,2006,0,0,0,0,0,1,0,0,1,0,1,0,0,0,7500000,570000,80000
DBD,2006,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3495080,1446660,894030
DBD,2006,0,0,0,0,0,1,0,0,1,0,1,0,0,0,3495080,1446660,894030
DBD,2006,0,0,0,0,0,1,0,0,1,0,0,1,1,1,3495080,1446660,894030
DBD,2006,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3495080,1446660,894030
DFS,2012,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3495080,1446660,894030
DFS,2012,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3495080,1446660,894030
DFS,2012,0,0,0,0,0,0,0,1,1,0,1,0,0,0,3495080,1446660,894030
DFS,2012,0,0,0,0,0,0,0,1,1,0,1,1,0,1,6667000,1926000,894030
DFS,2012,0,0,0,0,0,0,0,1,1,0,1,0,0,1,6667000,1926000,894030
DFS,2013,0,0,0,0,0,0,0,1,1,0,0,0,0,1,7956000,1427000,15000
DFS,2013,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7956000,1427000,15000
DFS,2013,0,0,0,0,0,0,0,1,1,0,0,1,0,1,7956000,1427000,15000
DFS,2013,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7956000,1427000,15000
DFS,2013,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7956000,1427000,15000
DFS,2013,0,0,0,0,0,0,0,1,1,0,0,0,0,1,7956000,1427000,15000
DFS,2013,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7956000,1427000,15000
DFS,2013,0,0,0,0,0,0,0,1,1,0,0,1,0,1,7956000,1427000,15000
DFS,2013,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7956000,1427000,15000
DFS,2013,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7956000,1427000,15000
DFS,2014,1,0,0,0,0,0,0,0,1,0,0,0,0,1,7213000,1503000,3000
DFS,2014,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7213000,1503000,3000
DFS,2014,1,0,0,0,0,0,0,0,1,0,0,1,1,1,7213000,1503000,3000
DFS,2014,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7213000,1503000,3000
DFS,2014,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7213000,1503000,3000
DGX,2012,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7213000,1503000,3000
DGX,2012,0,0,0,1,0,0,0,0,1,0,0,1,0,1,3675706,900826,443720
DGX,2012,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3675706,900826,443720
DGX,2012,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3675706,900826,443720
DGX,2012,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3675706,900826,443720
DLTR,2006,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1322000,36000,28000
DLTR,2006,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1322000,36000,28000
DLTR,2006,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1322000,36000,28000
DLTR,2006,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7213000,1503000,3000
DLTR,2006,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1322000,36000,28000
DNB,2013,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1322000,36000,28000
DNB,2013,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1322000,36000,28000
DNB,2013,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7213000,1503000,3000
DNB,2013,0,0,1,0,0,0,0,0,1,0,0,0,0,1,5776000,578000,318000
DNB,2013,0,0,1,0,0,0,0,0,1,0,0,1,0,1,5776000,578000,318000
EBAY,2014,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5776000,578000,318000
EBAY,2014,0,0,1,0,0,0,0,0,1,0,0,1,1,1,15934000,4487000,874000
EBAY,2014,0,0,1,0,0,0,0,0,1,0,0,0,0,1,15934000,4487000,874000
EBAY,2014,0,0,1,0,0,0,0,0,1,0,0,0,0,0,15934000,4487000,874000
EBAY,2014,0,0,1,0,0,0,0,0,1,0,0,0,0,0,15934000,4487000,874000
EFX,2006,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7213000,1503000,3000
EFX,2006,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7213000,1503000,3000
EFX,2006,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3475410,405927,405927
EFX,2006,0,0,0,0,0,1,0,0,1,0,0,1,1,1,3475410,405927,405927
EFX,2006,0,0,0,0,0,1,0,0,1,0,1,0,0,0,3475410,405927,405927
EFX,2010,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3759731,908284,522263
EFX,2010,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3759731,908284,522263
EFX,2010,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3759731,908284,522263
EFX,2010,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7213000,1503000,3000
EFX,2010,0,1,0,0,0,0,0,0,1,0,0,1,0,1,3759731,908284,522263
EFX,2012,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3759731,908284,522263
EFX,2012,0,1,0,0,0,0,0,0,1,0,1,0,0,1,3794735,1832400,1405340
EFX,2012,0,1,0,0,0,0,0,0,1,0,1,1,0,1,3794735,1832400,1405340
EFX,2012,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3794735,1832400,1405340
EFX,2012,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3794735,1832400,1405340
EFX,2016,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7213000,1503000,3000
EMR,2012,0,0,1,0,0,0,0,0,1,0,0,0,0,1,30900000,2500000,600000
EMR,2012,0,0,1,0,0,0,0,0,1,0,0,1,0,1,30900000,2500000,600000
EMR,2012,0,0,1,0,0,0,0,0,1,0,0,0,0,0,30900000,2500000,600000
EMR,2012,0,0,1,0,0,0,0,0,1,0,0,0,0,0,30900000,2500000,600000
EMR,2012,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7213000,1503000,3000
ESRX,2013,0,1,0,0,0,0,0,0,1,0,1,0,0,0,7213000,1503000,3000
ESRX,2013,0,1,0,0,0,0,0,0,1,0,1,0,0,0,7213000,1503000,3000
ESRX,2013,0,1,0,0,0,0,0,0,1,0,1,0,0,1,4622180,1267200,100000
ESRX,2013,0,1,0,0,0,0,0,0,1,0,1,1,0,1,4622180,1267200,100000
ESRX,2013,0,1,0,0,0,0,0,0,1,0,1,0,0,0,4622180,1267200,100000
EXEL,2013,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4622180,1267200,100000
EXEL,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,1,902983,77110,100000
EXEL,2013,0,0,0,0,0,1,0,0,1,0,0,0,0,0,902983,77110,100000
EXEL,2013,0,0,0,0,0,1,0,0,1,0,0,0,0,0,902983,77110,100000
EXEL,2013,0,0,0,0,0,1,0,0,0,0,0,1,0,1,902983,77110,100000
EXEL,2013,0,0,0,0,0,1,0,0,1,0,0,0,0,0,902983,77110,100000
EZPW,2007,0,0,0,0,1,0,0,0,1,0,0,1,1,1,543114,24855,8264
EZPW,2007,0,0,0,0,1,0,0,0,1,0,0,0,0,0,543114,24855,8264
EZPW,2007,0,0,0,0,1,0,0,0,1,0,0,0,0,1,543114,24855,8264
EZPW,2007,0,0,0,0,1,0,0,0,1,0,1,0,0,0,543114,24855,8264
EZPW,2007,0,0,0,0,1,0,0,0,1,0,0,0,0,0,543114,24855,8264
F,2005,0,0,0,0,0,0,1,0,1,0,0,1,1,0,53900000,29100000,16800000
F,2005,0,0,0,0,0,0,1,0,1,0,0,0,0,0,53900000,29100000,16800000
F,2005,0,0,0,0,0,0,1,0,1,0,0,0,0,0,53900000,29100000,16800000
F,2005,0,0,0,0,0,0,1,0,1,0,0,0,0,0,100000,29100000,0
F,2005,0,0,0,0,0,0,1,0,1,0,0,0,0,0,53900000,29100000,16800000
F,2005,0,0,0,0,0,0,1,0,1,0,0,0,0,1,53900000,29100000,16800000
F,2005,0,0,0,0,0,0,1,0,1,0,0,1,1,1,53900000,29100000,16800000
FB,2013,0,1,0,0,0,0,0,0,1,0,0,0,0,1,4793274,4251480,3860520
FB,2013,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4793274,4251480,3860520
FB,2013,0,1,0,0,0,0,0,0,1,0,0,1,0,1,4793274,4251480,3860520
FB,2013,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4793274,4251480,3860520
FB,2013,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4793274,4251480,3860520
FB,2013,0,0,1,0,0,0,0,0,1,0,0,0,0,1,4793274,4251480,3860520
FB,2013,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4793274,4251480,3860520
FB,2013,0,0,1,0,0,0,0,0,1,0,0,1,0,1,4793274,4251480,3860520
FB,2013,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4793274,4251480,3860520
FB,2013,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4793274,4251480,3860520
FDX,2006,0,1,0,0,0,0,0,0,1,0,0,1,1,1,13100000,876000,370000
FDX,2006,0,1,0,0,0,0,0,0,1,0,0,0,0,0,13100000,876000,370000
FDX,2006,0,1,0,0,0,0,0,0,1,0,0,0,0,0,13100000,876000,370000
FDX,2006,0,1,0,0,0,0,0,0,1,0,0,0,0,0,13100000,876000,370000
FDX,2006,0,1,0,0,0,0,0,0,1,0,0,0,0,1,13100000,876000,370000
FEIC,2012,0,0,0,0,0,1,0,0,1,0,0,0,0,0,13100000,876000,370000
FEIC,2012,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1336740,163000,146000
FEIC,2012,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1336740,163000,146000
FEIC,2012,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1336740,163000,146000
FEIC,2012,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1336740,163000,146000
FINL,2013,0,0,0,0,0,1,0,0,1,0,0,1,0,1,481020,69575,37305
FINL,2013,0,0,0,0,0,1,0,0,1,0,0,0,0,0,481020,69575,37305
FINL,2013,0,0,0,0,0,1,0,0,1,0,0,0,0,1,481020,69575,37305
FINL,2013,0,0,0,0,0,1,0,0,1,0,0,0,0,0,481020,69575,37305
FINL,2013,0,0,0,0,0,1,0,0,1,0,0,0,0,0,481020,69575,37305
FNF,2007,0,0,0,1,0,0,0,0,1,0,0,1,0,1,3863000,110000,48000
FNF,2007,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3863000,110000,48000
FNF,2007,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3863000,110000,48000
FNF,2007,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3863000,110000,48000
FNF,2007,0,0,0,1,0,0,0,0,1,0,0,0,0,0,13100000,876000,370000
FNF,2007,0,0,0,0,0,1,0,0,1,0,0,1,0,1,3863000,110000,48000
FNF,2007,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3863000,110000,48000
FNF,2007,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3863000,110000,48000
FNF,2007,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3863000,110000,48000
FNF,2007,0,0,0,0,0,1,0,0,1,0,0,0,0,0,13100000,876000,370000
FNF,2011,0,0,1,0,0,0,0,0,1,0,0,1,0,1,4063000,537000,157000
FNF,2011,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4063000,537000,157000
FNF,2011,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4063000,537000,157000
FNF,2011,0,0,1,0,0,0,0,0,1,0,0,0,0,1,4063000,537000,157000
FNF,2011,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4063000,537000,157000
FORR,2007,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4063000,537000,157000
FORR,2007,0,0,0,0,0,1,0,0,0,1,0,0,0,0,13100000,876000,370000
FORR,2007,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1739158,190229,7411
FORR,2007,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1739158,190229,7411
FORR,2007,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1739158,190229,7411
FRP,2009,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1739158,190229,7411
FRP,2009,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1739158,190229,7411
FRP,2009,0,0,0,0,0,1,0,0,0,1,0,1,0,0,5687000,288000,246000
FRP,2009,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5687000,288000,246000
FRP,2009,0,0,0,0,0,1,0,0,1,0,1,0,0,0,5687000,288000,246000
GCO,2010,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5687000,288000,246000
GCO,2010,0,0,1,0,0,0,0,0,1,0,0,0,0,0,13100000,876000,370000
GCO,2010,0,0,1,0,0,0,0,0,1,0,0,0,0,0,13100000,876000,370000
GCO,2010,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1227741,605970,522229
GCO,2010,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1227741,605970,522229
GE,2006,0,0,0,0,0,1,0,0,0,1,0,1,1,0,106400000,29600000,9000000
GE,2006,0,0,0,0,0,1,0,0,0,1,0,0,0,0,106400000,29600000,9000000
GE,2006,0,0,0,0,0,1,0,0,1,0,0,0,0,0,106400000,29600000,9000000
GE,2006,0,0,0,0,0,1,0,0,1,0,0,0,0,0,106400000,29600000,9000000
GE,2006,0,0,0,0,0,1,0,0,1,0,0,0,0,0,13100000,876000,370000
GE,2007,0,0,0,0,0,1,0,0,1,0,0,0,0,0,13100000,876000,370000
GE,2007,0,0,0,0,0,1,0,0,1,0,1,0,0,0,13100000,876000,370000
GE,2007,0,0,0,0,0,1,0,0,1,0,0,0,0,0,13100000,876000,370000
GE,2007,0,0,0,0,0,1,0,0,1,0,0,0,0,1,112200000,41100000,10300000
GE,2007,0,0,0,0,0,1,0,0,1,0,0,1,0,1,112200000,41100000,10300000
GM,2010,0,1,0,0,0,0,0,0,1,0,1,0,0,1,50000000,14000000,5000000
GM,2010,0,1,0,0,0,0,0,0,0,1,0,0,0,0,50000000,14000000,5000000
GM,2010,0,1,0,0,0,0,0,0,1,0,1,1,0,1,50000000,14000000,5000000
GM,2010,0,1,0,0,0,0,0,0,0,1,0,0,0,0,50000000,14000000,5000000
GM,2010,0,1,0,0,0,0,0,0,0,1,0,0,0,0,50000000,14000000,5000000
GM,2012,0,0,0,1,0,0,0,0,1,0,0,0,0,1,42000000,11000000,5000000
GM,2012,0,0,0,1,0,0,0,0,1,0,0,0,0,0,42000000,11000000,5000000
GM,2012,0,0,0,1,0,0,0,0,1,0,0,0,0,0,42000000,11000000,5000000
GM,2012,0,0,0,1,0,0,0,0,1,0,0,0,0,0,13100000,876000,370000
GM,2012,0,0,0,1,0,0,0,0,1,0,0,1,0,1,42000000,11000000,5000000
GNCMA,2012,0,0,0,1,0,0,0,0,1,0,0,0,0,0,42000000,11000000,5000000
GNCMA,2012,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1660910,84810,54964
GNCMA,2012,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1660910,84810,54964
GNCMA,2012,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1660910,84810,54964
GNCMA,2012,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1660910,84810,54964
GNW,2015,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1660910,84810,54964
GNW,2015,0,1,0,0,0,0,0,0,0,1,0,0,0,0,13100000,876000,370000
GNW,2015,0,1,0,0,0,0,0,0,0,1,0,0,0,0,13100000,876000,370000
GNW,2015,0,1,0,0,0,0,0,0,1,0,1,0,0,1,10600000,2400000,200000
GNW,2015,0,1,0,0,0,0,0,0,1,0,1,1,1,1,10600000,2400000,200000
GOOG,2016,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10600000,2400000,200000
GPI,2006,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2124670,59500,59500
GPI,2006,0,0,0,0,0,1,0,0,1,0,0,1,1,1,2124670,59500,59500
GPI,2006,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2124670,59500,59500
GPI,2006,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2124670,59500,59500
GPI,2006,0,0,0,0,0,1,0,0,1,0,0,0,0,0,13100000,876000,370000
GPN,2012,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2925230,400000,400000
GPN,2012,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2925230,400000,400000
GPN,2012,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2925230,400000,400000
GPN,2012,1,0,0,0,0,0,0,0,1,0,0,1,1,1,2925230,400000,400000
GPN,2012,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2925230,400000,400000
GPS,2007,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2925230,400000,400000
GPS,2007,0,0,0,0,0,1,0,0,1,0,0,0,0,0,13100000,876000,370000
GPS,2007,0,0,0,0,0,1,0,0,1,0,0,0,0,0,13100000,876000,370000
GPS,2007,0,0,0,0,0,1,0,0,0,0,0,1,1,1,4385000,200000,65000
GPS,2007,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4385000,200000,65000
GPS,2007,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4385000,200000,65000
GPS,2010,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4385000,200000,65000
GPS,2010,0,0,0,1,0,0,0,0,1,0,0,0,0,0,13100000,876000,370000
